PC1,PC2,Cluster
2.536622836286924,-1.7442059989077257,1
-1.8655839383816943,-2.808257545456624,0
1.756958585069482,-0.1961222083166466,1
0.1089687679273278,3.431239035929888,3
2.3646593019816,-0.8834766747517668,1
1.1522805627446144,-2.277515070958262,0
2.783191274159519,0.5055611314869319,1
2.443600575180415,-0.6129700919776842,1
0.6007785176454444,-1.8036399971873955,0
-2.0488105422584666,-1.0158459413163616,0
-2.9827385804882858,0.5288567995108675,2
1.442972960650708,3.3718209013338107,3
0.3954143266637586,-1.6173499459720169,0
3.126727574714237,3.8642915621131846,3
4.335413651782389,0.2384432286919558,1
-3.558708082942963,1.181856077915287,2
4.813044166610463,-0.5007322968761888,1
-1.0205593448817758,2.8067319359008267,3
-0.1430504336816248,-1.7629873383598949,0
-0.4086198017295532,-0.8995589647329141,0
-0.4080502934460465,-1.7724532147641423,0
1.0893271044679629,5.499475191770604,3
4.058067896037345,-0.9722760321696822,1
2.4119643896176077,-1.5795827028393492,1
-5.647600652777465,2.470375152688213,2
1.1264705524231686,1.2316991337897063,3
4.190180035292728,-0.8591453108239704,1
-3.829085231443576,-1.643530720382234,0
-3.2999198797422507,-2.623149579349012,0
0.98431121815125,-1.948059377051828,0
3.6968481991144913,-1.157400872398289,1
1.1380705535141402,-0.2392629998388846,1
1.2137714649105316,0.7157998240053125,1
-4.771653456222567,0.9152911847048946,2
-3.690247928894016,0.7598533978771032,2
0.4690712040778102,-2.5144507089281025,0
-2.624396712113028,-2.224925213493699,0
-0.8694202740847503,-1.6725839114006174,0
-2.509927020281053,2.8104750127365423,2
-0.6417149021109401,-0.7988913739486774,0
2.2365223470093136,5.600342114515085,3
-0.1625044361887697,1.711460915780571,3
-1.435526771694823,-2.171955447158111,0
0.7065063841439756,-2.441950698503076,0
4.237805403738559,0.9045763416625106,1
-4.713937694065793,4.408258559678226,2
2.3165732392665066,-1.814099892486108,1
2.502007997591605,-0.4846937179107634,1
-0.7677005651157097,1.1705404499288672,2
2.142573359611765,4.194189497086283,3
2.970055250217617,-0.5929120008719773,1
-4.4002742724357065,0.6493977064702394,2
-2.435153289796734,-0.6086544284808373,0
2.0895052285494726,0.9181599943440588,1
1.6051196468730975,0.7490114530104028,1
1.8521395877575224,-2.0072922426003896,1
2.802662131064133,-1.4889848599935422,1
-4.373972319079494,0.8048398902809539,2
-0.686183835473795,-2.4924530574853585,0
-0.0452389137363581,0.9654446023145976,3
0.2900885716332472,-1.0064203832847929,0
0.4332351736020553,-2.144059467155733,0
-0.571908023330456,3.954065511226261,3
-2.614527229526668,0.3836360774891874,2
0.3709462242463709,-1.5936326855147704,0
0.2619688930339358,-1.9093624157984717,0
2.7354738628707755,1.5298487423453082,1
1.5394441100344534,-1.4979881801600194,1
1.2954406568232275,4.024833426324972,3
-0.991916541007098,-1.1019489966284668,0
-1.8210524549074585,-0.0998509806222387,0
-3.2711198959710366,-2.488702353358615,0
1.8012712613844972,2.9857585720355164,3
0.1581004444414712,-1.3325970384846162,0
3.572388477496691,2.8383362081169614,3
1.5713352708444828,-1.9354335711006565,1
2.391177148934164,1.01077766323771,1
-1.893923328044412,-0.2465287826529982,0
-1.4480056754633792,-1.7373856262301313,0
-2.89846043509092,3.3233366693002884,2
2.2610452384671462,-1.6815417515599882,1
3.387321915402831,-0.838816305949005,1
1.729716240059319,1.0604048587404686,3
-3.4627469211707136,-1.803726504518588,0
-3.9573976946137943,-1.7486746045732011,0
0.0895647384050726,-0.2488641091203561,0
2.12162522498072,2.9662904744925296,3
-0.8254895671369824,2.369488105967561,3
-1.2885003750752164,-1.970470037216916,0
-1.3243874569202665,-1.961508612894475,0
0.2388020531450764,0.056463554432946,0
5.193947610154443,0.0821995522764602,1
3.649091711055928,-1.2212881403709814,1
0.5184597711435199,0.2627366367753789,0
-1.6730778390530543,-0.0204609705258654,0
1.944720455155192,-2.2770048233585114,1
-3.3477959925629324,-2.299810560926458,0
-3.3218424085957325,1.745097648641623,2
-1.272935058048583,-0.0844510328612152,0
2.8637304553542084,-0.6676413367980056,1
-0.5581306086373811,-1.5339901077630032,0
-0.5856475438932569,-1.799124868589601,0
-0.4030754039274524,-1.551929129280836,0
1.934773993420116,1.4500058085356264,3
